,event_number,time,event_condition,event_time,event_wait,event_volume,event_action,valve_state,energy_use,water_use,tempering_water_use,      boiler_1_1,boiler_1_2,boiler_1_3,boiler_1_4,boiler_1_5,boiler_1_6,boiler_1_7,boiler_1_8,boiler_1_9,boiler_1_10,boiler_1_11,boiler_1_12,      boiler_2_1,boiler_2_2,boiler_2_3,boiler_2_4,boiler_2_5,boiler_2_6,boiler_2_7,boiler_2_8,boiler_2_9,boiler_2_10,boiler_2_11,boiler_2_12,      boiler_3_1,boiler_3_2,boiler_3_3,boiler_3_4,boiler_3_5,boiler_3_6,boiler_3_7,boiler_3_8,boiler_3_9,boiler_3_10,boiler_3_11,boiler_3_12,      boiler_4_1,boiler_4_2,boiler_4_3,boiler_4_4,boiler_4_5,boiler_4_6,boiler_4_7,boiler_4_8,boiler_4_9,boiler_4_10,boiler_4_11,boiler_4_12,      inlet_temp_strap,inlet_temp_probe,outlet_temp_strap,outlet_temp_probe,thermostat_temp,ambient_temp,tempering_temp,other
150,4,14:32:33 28/6/24,time,14:35:0 28/6/24,,,,closed,135.62,48.00,0.00,110.00,110.00,0.00,0.00,0.00,69.87,0.00,0.00,0.00,0.00,68.03,110.00,110.00,110.00,71.70,110.00,110.00,110.00,0.00,31.63,110.00,25.87,110.00,110.00,110.00,110.00,110.00,99.20,110.00,110.00,110.00,0.00,110.00,71.17,110.00,110.00,0.00,110.00,0.00,67.40,101.53,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.97,21.61,-50.00,33.55,26.77,19.03,18.71,
151,4,14:32:34 28/6/24,time,14:35:0 28/6/24,,,,closed,136.25,48.00,0.00,110.00,110.00,0.00,0.00,0.00,70.00,0.00,0.00,0.00,0.00,68.10,110.00,110.00,110.00,71.93,110.00,110.00,110.00,0.00,31.70,110.00,25.93,110.00,110.00,110.00,110.00,110.00,99.37,110.00,110.00,110.00,0.00,110.00,71.23,110.00,110.00,0.00,110.00,0.00,67.50,101.67,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.00,20.65,-50.00,33.23,27.10,19.03,18.71,
152,4,14:32:35 28/6/24,time,14:35:0 28/6/24,,,,closed,136.87,48.00,0.00,110.00,110.00,0.00,0.00,0.00,70.00,0.00,0.00,0.00,0.00,68.30,110.00,110.00,110.00,72.07,110.00,110.00,110.00,0.00,31.37,110.00,25.90,110.00,110.00,110.00,110.00,110.00,99.20,110.00,110.00,110.00,0.00,110.00,71.17,110.00,110.00,0.00,110.00,0.00,67.53,101.50,110.00,110.00,110.00,110.00,110.00,110.00,110.00,21.29,20.32,-50.00,33.23,27.10,19.03,18.39,
153,4,14:32:36 28/6/24,time,14:35:0 28/6/24,,,,closed,138.12,48.00,0.00,110.00,110.00,0.00,0.00,0.00,69.60,0.00,0.00,0.00,0.00,67.60,110.00,110.00,110.00,72.10,110.00,110.00,110.00,0.00,31.73,110.00,25.73,110.00,110.00,110.00,110.00,110.00,99.27,110.00,110.00,110.00,0.00,110.00,71.07,110.00,110.00,0.00,110.00,0.00,67.37,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,23.87,21.94,12.90,32.90,26.77,19.03,18.06,
154,4,14:32:37 28/6/24,time,14:35:0 28/6/24,,,,closed,138.75,48.00,0.00,110.00,110.00,0.00,0.00,0.00,69.63,0.00,0.00,0.00,0.00,67.40,110.00,110.00,110.00,72.07,110.00,110.00,110.00,0.00,31.77,110.00,25.83,110.00,110.00,110.00,110.00,110.00,98.77,110.00,110.00,110.00,0.00,110.00,70.93,110.00,110.00,0.00,110.00,0.00,67.43,101.20,110.00,110.00,110.00,110.00,110.00,110.00,110.00,19.68,19.03,8.06,32.58,26.77,19.35,18.71,
155,4,14:32:38 28/6/24,time,14:35:0 28/6/24,,,,closed,139.37,48.00,0.00,110.00,110.00,0.00,0.00,0.00,69.87,0.00,0.00,0.00,0.00,67.57,110.00,110.00,110.00,71.93,110.00,110.00,110.00,0.00,31.67,110.00,25.83,110.00,110.00,110.00,110.00,110.00,99.10,110.00,110.00,110.00,0.00,110.00,71.17,110.00,110.00,0.00,110.00,0.00,67.40,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,25.16,25.16,7.74,32.26,27.10,19.03,18.71,
156,4,14:32:39 28/6/24,time,14:35:0 28/6/24,,,,closed,140.62,48.00,0.00,110.00,110.00,0.00,0.00,0.00,68.77,0.00,0.00,0.00,0.00,68.53,110.00,110.00,110.00,72.13,110.00,110.00,110.00,0.00,31.60,110.00,26.10,110.00,110.00,110.00,110.00,110.00,99.37,110.00,110.00,110.00,0.00,110.00,71.27,110.00,110.00,0.00,110.00,0.00,67.37,101.50,110.00,110.00,110.00,110.00,110.00,110.00,110.00,23.55,20.00,-6.13,33.55,26.77,19.35,18.71,
157,4,14:32:40 28/6/24,time,14:35:0 28/6/24,,,,closed,141.25,48.00,0.00,110.00,110.00,0.00,0.00,0.00,69.10,0.00,0.00,0.00,0.00,68.93,110.00,110.00,110.00,72.10,110.00,110.00,110.00,0.00,31.57,110.00,26.07,110.00,110.00,110.00,110.00,110.00,99.30,110.00,110.00,110.00,0.00,110.00,71.10,110.00,110.00,0.00,110.00,0.00,67.43,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,22.26,21.29,7.74,33.23,26.77,19.03,18.71,
158,4,14:32:41 28/6/24,time,14:35:0 28/6/24,,,,closed,141.87,48.00,0.00,110.00,110.00,0.00,0.00,0.00,68.70,0.00,0.00,0.00,0.00,68.70,110.00,110.00,110.00,72.33,110.00,110.00,110.00,0.00,31.60,110.00,25.97,110.00,110.00,110.00,110.00,110.00,99.43,110.00,110.00,110.00,0.00,110.00,71.17,110.00,110.00,0.00,110.00,0.00,67.37,101.33,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.32,22.90,12.58,32.90,26.77,19.03,19.68,
159,4,14:32:42 28/6/24,time,14:35:0 28/6/24,,,,closed,143.12,48.00,0.00,110.00,110.00,0.00,0.00,0.00,69.37,0.00,0.00,0.00,0.00,68.07,110.00,110.00,110.00,72.03,110.00,110.00,110.00,0.00,31.37,110.00,26.13,110.00,110.00,110.00,110.00,110.00,99.20,110.00,110.00,110.00,0.00,110.00,71.33,110.00,110.00,0.00,110.00,0.00,67.50,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.32,20.00,-50.00,33.23,28.71,19.35,18.39,
160,4,14:32:43 28/6/24,time,14:35:0 28/6/24,,,,closed,143.75,48.00,0.00,110.00,110.00,0.00,0.00,0.00,69.67,0.00,0.00,0.00,0.00,67.97,110.00,110.00,110.00,71.73,110.00,110.00,110.00,0.00,31.23,110.00,25.87,110.00,110.00,110.00,110.00,110.00,99.20,110.00,110.00,110.00,0.00,110.00,71.30,110.00,110.00,0.00,110.00,0.00,67.57,101.50,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.65,20.65,-50.00,33.23,26.45,19.35,18.06,
161,4,14:32:44 28/6/24,time,14:35:0 28/6/24,,,,closed,144.37,48.00,0.00,110.00,110.00,0.00,0.00,0.00,68.37,0.00,0.00,0.00,0.00,68.23,110.00,110.00,110.00,71.73,110.00,110.00,110.00,0.00,31.43,110.00,25.90,110.00,110.00,110.00,110.00,110.00,99.20,110.00,110.00,110.00,0.00,110.00,71.13,110.00,110.00,0.00,110.00,0.00,67.43,101.80,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.65,20.65,-50.00,32.90,27.10,19.35,18.06,
162,4,14:32:45 28/6/24,time,14:35:0 28/6/24,,,,closed,145.62,48.00,0.00,110.00,110.00,0.00,0.00,0.00,66.30,0.00,0.00,0.00,0.00,67.90,110.00,110.00,110.00,72.07,110.00,110.00,110.00,0.00,31.73,110.00,26.03,110.00,110.00,110.00,110.00,110.00,99.10,110.00,110.00,110.00,0.00,110.00,71.13,110.00,110.00,0.00,110.00,0.00,67.37,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,17.42,20.65,10.32,33.23,26.45,19.03,18.39,
163,4,14:32:46 28/6/24,time,14:35:0 28/6/24,,,,closed,146.25,48.00,0.00,110.00,110.00,0.00,0.00,0.00,65.07,0.00,0.00,0.00,0.00,68.07,110.00,110.00,110.00,72.17,110.00,110.00,110.00,0.00,31.80,110.00,26.00,110.00,110.00,110.00,110.00,110.00,99.10,110.00,110.00,110.00,0.00,110.00,71.13,110.00,110.00,0.00,110.00,0.00,67.40,101.63,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.65,23.55,12.58,34.52,26.45,19.35,18.39,
164,4,14:32:47 28/6/24,time,14:35:0 28/6/24,,,,closed,146.87,48.00,0.00,110.00,110.00,0.00,0.00,0.00,64.40,0.00,0.00,0.00,0.00,67.83,110.00,110.00,110.00,72.10,110.00,110.00,110.00,0.00,31.83,110.00,26.03,110.00,110.00,110.00,110.00,110.00,99.00,110.00,110.00,110.00,0.00,110.00,71.13,110.00,110.00,0.00,110.00,0.00,67.37,101.43,110.00,110.00,110.00,110.00,110.00,110.00,110.00,16.45,16.45,14.84,33.23,26.45,19.03,18.71,
165,4,14:32:48 28/6/24,time,14:35:0 28/6/24,,,,closed,148.12,48.00,0.00,110.00,110.00,0.00,0.00,0.00,65.47,0.00,0.00,0.00,0.00,68.37,110.00,110.00,110.00,72.20,110.00,110.00,110.00,0.00,31.50,110.00,26.23,110.00,110.00,110.00,110.00,110.00,99.20,110.00,110.00,110.00,0.00,110.00,71.33,110.00,110.00,0.00,110.00,0.00,67.50,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.32,20.32,-50.00,32.90,26.77,19.35,18.06,
166,4,14:32:49 28/6/24,time,14:35:0 28/6/24,,,,closed,148.75,48.00,0.00,110.00,110.00,0.00,0.00,0.00,65.20,0.00,0.00,0.00,0.00,68.50,110.00,110.00,110.00,72.07,110.00,110.00,110.00,0.00,31.67,110.00,26.07,110.00,110.00,110.00,110.00,110.00,99.37,110.00,110.00,110.00,0.00,110.00,71.20,110.00,110.00,0.00,110.00,0.00,67.50,101.50,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.65,20.65,-50.00,33.23,26.45,19.03,19.03,
167,4,14:32:50 28/6/24,time,14:35:0 28/6/24,,,,closed,149.37,48.00,0.00,110.00,110.00,0.00,0.00,0.00,64.67,0.00,0.00,0.00,0.00,68.47,110.00,110.00,110.00,72.17,110.00,110.00,110.00,0.00,31.73,110.00,25.87,110.00,110.00,110.00,110.00,110.00,99.30,110.00,110.00,110.00,0.00,110.00,71.33,110.00,110.00,0.00,110.00,0.00,67.50,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.97,20.65,-50.00,32.58,26.45,19.35,18.39,
168,4,14:32:51 28/6/24,time,14:35:0 28/6/24,,,,closed,150.62,48.00,0.00,110.00,110.00,0.00,0.00,0.00,65.17,0.00,0.00,0.00,0.00,67.37,110.00,110.00,110.00,72.10,110.00,110.00,110.00,0.00,31.90,110.00,25.97,110.00,110.00,110.00,110.00,110.00,98.93,110.00,110.00,110.00,0.00,110.00,71.03,110.00,110.00,0.00,110.00,0.00,67.50,101.43,110.00,110.00,110.00,110.00,110.00,110.00,110.00,23.87,22.26,7.74,32.58,26.13,19.35,18.71,
169,4,14:32:52 28/6/24,time,14:35:0 28/6/24,,,,closed,151.25,48.00,0.00,110.00,110.00,0.00,0.00,0.00,65.00,0.00,0.00,0.00,0.00,67.53,110.00,110.00,110.00,72.03,110.00,110.00,110.00,0.00,31.90,110.00,25.87,110.00,110.00,110.00,110.00,110.00,99.10,110.00,110.00,110.00,0.00,110.00,71.17,110.00,110.00,0.00,110.00,0.00,67.40,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,22.58,24.19,6.77,32.58,26.45,19.03,18.06,
170,4,14:32:53 28/6/24,time,14:35:0 28/6/24,,,,closed,151.87,48.00,0.00,110.00,110.00,0.00,0.00,0.00,65.27,0.00,0.00,0.00,0.00,67.40,110.00,110.00,110.00,72.07,110.00,110.00,110.00,0.00,32.00,110.00,25.97,110.00,110.00,110.00,110.00,110.00,99.10,110.00,110.00,110.00,0.00,110.00,70.73,110.00,110.00,0.00,110.00,0.00,67.40,101.70,110.00,110.00,110.00,110.00,110.00,110.00,110.00,23.87,25.48,2.58,32.90,26.77,19.35,18.71,
171,4,14:32:54 28/6/24,time,14:35:0 28/6/24,,,,closed,153.12,48.00,0.00,110.00,110.00,0.00,0.00,0.00,65.13,0.00,0.00,0.00,0.00,68.10,110.00,110.00,110.00,72.13,110.00,110.00,110.00,0.00,31.90,110.00,25.97,110.00,110.00,110.00,110.00,110.00,99.30,110.00,110.00,110.00,0.00,110.00,71.33,110.00,110.00,0.00,110.00,0.00,67.60,101.50,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.97,20.65,-50.00,33.55,26.13,19.35,18.71,
172,4,14:32:55 28/6/24,time,14:35:0 28/6/24,,,,closed,153.75,48.00,0.00,110.00,110.00,0.00,0.00,0.00,65.67,0.00,0.00,0.00,0.00,68.17,110.00,110.00,110.00,72.03,110.00,110.00,110.00,0.00,31.90,110.00,26.10,110.00,110.00,110.00,110.00,110.00,99.20,110.00,110.00,110.00,0.00,110.00,71.23,110.00,110.00,0.00,110.00,0.00,67.47,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.65,20.65,-50.00,32.58,26.45,19.03,19.35,
173,4,14:32:56 28/6/24,time,14:35:0 28/6/24,,,,closed,154.37,48.00,0.00,110.00,110.00,0.00,0.00,0.00,65.63,0.00,0.00,0.00,0.00,68.27,110.00,110.00,110.00,72.17,110.00,110.00,110.00,0.00,31.90,110.00,26.00,110.00,110.00,110.00,110.00,110.00,99.20,110.00,110.00,110.00,0.00,110.00,71.30,110.00,110.00,0.00,110.00,0.00,67.53,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.65,20.32,-50.00,33.23,26.45,19.03,18.39,
174,4,14:32:57 28/6/24,time,14:35:0 28/6/24,,,,closed,155.62,48.00,0.00,110.00,110.00,0.00,0.00,0.00,64.57,0.00,0.00,0.00,0.00,68.03,110.00,110.00,110.00,72.17,110.00,110.00,110.00,0.00,31.97,110.00,25.77,110.00,110.00,110.00,110.00,110.00,99.27,110.00,110.00,110.00,0.00,110.00,71.33,110.00,110.00,0.00,110.00,0.00,67.47,101.53,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.65,20.65,-50.00,32.90,26.13,19.03,18.39,
175,4,14:32:58 28/6/24,time,14:35:0 28/6/24,,,,closed,156.25,48.00,0.00,110.00,110.00,0.00,0.00,0.00,65.03,0.00,0.00,0.00,0.00,68.17,110.00,110.00,110.00,72.07,110.00,110.00,110.00,0.00,31.97,110.00,26.03,110.00,110.00,110.00,110.00,110.00,99.30,110.00,110.00,110.00,0.00,110.00,71.33,110.00,110.00,0.00,110.00,0.00,67.43,101.17,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.00,20.65,-50.00,33.55,26.13,19.03,18.06,
176,4,14:32:59 28/6/24,time,14:35:0 28/6/24,,,,closed,156.87,48.00,0.00,110.00,110.00,0.00,0.00,0.00,65.33,0.00,0.00,0.00,0.00,68.03,110.00,110.00,110.00,71.73,110.00,110.00,110.00,0.00,31.87,110.00,25.93,110.00,110.00,110.00,110.00,110.00,99.10,110.00,110.00,110.00,0.00,110.00,71.23,110.00,110.00,0.00,110.00,0.00,67.50,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.00,20.97,-50.00,32.26,26.13,19.35,18.39,
177,4,14:33:0 28/6/24,time,14:35:0 28/6/24,,,,closed,157.50,48.00,0.00,110.00,110.00,0.00,0.00,0.00,64.07,0.00,0.00,0.00,0.00,68.07,110.00,110.00,110.00,72.23,110.00,110.00,110.00,0.00,32.00,110.00,25.90,110.00,110.00,110.00,110.00,110.00,99.20,110.00,110.00,110.00,0.00,110.00,71.33,110.00,110.00,0.00,110.00,0.00,67.50,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.97,20.32,-50.00,33.55,26.45,19.35,18.39,
178,4,14:33:1 28/6/24,time,14:35:0 28/6/24,,,,closed,158.75,48.00,0.00,110.00,110.00,0.00,0.00,0.00,66.90,0.00,0.00,0.00,0.00,67.90,110.00,110.00,110.00,72.17,110.00,110.00,110.00,0.00,31.87,110.00,25.93,110.00,110.00,110.00,110.00,110.00,99.20,110.00,110.00,110.00,0.00,110.00,71.20,110.00,110.00,0.00,110.00,0.00,67.33,101.37,110.00,110.00,110.00,110.00,110.00,110.00,110.00,21.29,20.65,-50.00,32.90,26.13,19.03,18.71,
179,4,14:33:2 28/6/24,time,14:35:0 28/6/24,,,,closed,159.37,48.00,0.00,110.00,110.00,0.00,0.00,0.00,65.37,0.00,0.00,0.00,0.00,68.13,110.00,110.00,110.00,72.03,110.00,110.00,110.00,0.00,31.90,110.00,25.93,110.00,110.00,110.00,110.00,110.00,98.93,110.00,110.00,110.00,0.00,110.00,71.27,110.00,110.00,0.00,110.00,0.00,67.50,101.70,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.32,21.61,-50.00,32.58,26.45,19.03,18.06,
180,4,14:33:3 28/6/24,time,14:35:0 28/6/24,,,,closed,160.00,48.00,0.00,110.00,110.00,0.00,0.00,0.00,65.07,0.00,0.00,0.00,0.00,68.13,110.00,110.00,110.00,72.07,110.00,110.00,110.00,0.00,31.87,110.00,25.70,110.00,110.00,110.00,110.00,110.00,98.87,110.00,110.00,110.00,0.00,110.00,71.37,110.00,110.00,0.00,110.00,0.00,67.57,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.65,20.32,-50.00,33.23,26.45,19.35,18.06,
181,4,14:33:4 28/6/24,time,14:35:0 28/6/24,,,,closed,161.25,48.00,0.00,110.00,110.00,0.00,0.00,0.00,64.27,0.00,0.00,0.00,0.00,67.83,110.00,110.00,110.00,72.10,110.00,110.00,110.00,0.00,31.93,110.00,25.87,110.00,110.00,110.00,110.00,110.00,99.30,110.00,110.00,110.00,0.00,110.00,71.20,110.00,110.00,0.00,110.00,0.00,67.53,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.32,20.00,-50.00,32.90,26.13,19.68,18.71,
182,4,14:33:5 28/6/24,time,14:35:0 28/6/24,,,,closed,161.87,48.00,0.00,110.00,110.00,0.00,0.00,0.00,67.07,0.00,0.00,0.00,0.00,68.07,110.00,110.00,110.00,72.17,110.00,110.00,110.00,0.00,31.67,110.00,25.97,110.00,110.00,110.00,110.00,110.00,99.30,110.00,110.00,110.00,0.00,110.00,71.33,110.00,110.00,0.00,110.00,0.00,67.57,101.50,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.00,20.65,-50.00,32.90,25.81,19.35,17.74,
183,4,14:33:6 28/6/24,time,14:35:0 28/6/24,,,,closed,162.50,48.00,0.00,110.00,110.00,0.00,0.00,0.00,68.13,0.00,0.00,0.00,0.00,68.73,110.00,110.00,110.00,72.03,110.00,110.00,110.00,0.00,32.00,110.00,25.80,110.00,110.00,110.00,110.00,110.00,99.30,110.00,110.00,110.00,0.00,110.00,71.30,110.00,110.00,0.00,110.00,0.00,67.50,101.30,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.97,21.94,-50.00,33.55,25.81,19.03,18.71,
184,4,14:33:7 28/6/24,time,14:35:0 28/6/24,,,,closed,163.75,48.00,0.00,110.00,110.00,0.00,0.00,0.00,67.73,0.00,0.00,0.00,0.00,68.67,110.00,110.00,110.00,72.10,110.00,110.00,110.00,0.00,32.03,110.00,25.97,110.00,110.00,110.00,110.00,110.00,99.20,110.00,110.00,110.00,0.00,110.00,71.07,110.00,110.00,0.00,110.00,0.00,67.43,101.30,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.32,20.32,-50.00,32.58,26.13,19.03,18.06,
185,4,14:33:8 28/6/24,time,14:35:0 28/6/24,,,,closed,164.37,48.00,0.00,110.00,110.00,0.00,0.00,0.00,68.47,0.00,0.00,0.00,0.00,68.17,110.00,110.00,110.00,72.23,110.00,110.00,110.00,0.00,31.97,110.00,25.77,110.00,110.00,110.00,110.00,110.00,99.13,110.00,110.00,110.00,0.00,110.00,71.37,110.00,110.00,0.00,110.00,0.00,67.43,101.50,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.65,21.29,-50.00,32.90,26.13,19.35,18.39,
186,4,14:33:9 28/6/24,time,14:35:0 28/6/24,,,,closed,165.00,48.00,0.00,110.00,110.00,0.00,0.00,0.00,68.83,0.00,0.00,0.00,0.00,68.27,110.00,110.00,110.00,72.10,110.00,110.00,110.00,0.00,32.07,110.00,25.90,110.00,110.00,110.00,110.00,110.00,99.10,110.00,110.00,110.00,0.00,110.00,71.33,110.00,110.00,0.00,110.00,0.00,67.47,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,21.29,20.97,-50.00,32.90,26.13,19.03,19.35,
187,4,14:33:10 28/6/24,time,14:35:0 28/6/24,,,,closed,166.25,48.00,0.00,110.00,110.00,0.00,0.00,0.00,68.97,0.00,0.00,0.00,0.00,68.43,110.00,110.00,110.00,71.97,110.00,110.00,110.00,0.00,32.00,110.00,25.87,110.00,110.00,110.00,110.00,110.00,99.30,110.00,110.00,110.00,0.00,110.00,71.17,110.00,110.00,0.00,110.00,0.00,67.47,101.50,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.65,20.97,-50.00,32.58,25.81,19.03,18.06,
188,4,14:33:11 28/6/24,time,14:35:0 28/6/24,,,,closed,166.87,48.00,0.00,110.00,110.00,0.00,0.00,0.00,69.23,0.00,0.00,0.00,0.00,68.47,110.00,110.00,110.00,72.07,110.00,110.00,110.00,0.00,32.13,110.00,25.90,110.00,110.00,110.00,110.00,110.00,99.10,110.00,110.00,110.00,0.00,110.00,71.33,110.00,110.00,0.00,110.00,0.00,67.60,101.50,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.32,20.97,-50.00,33.23,26.13,19.03,18.39,
189,4,14:33:12 28/6/24,time,14:35:0 28/6/24,,,,closed,167.50,48.00,0.00,110.00,110.00,0.00,0.00,0.00,69.60,0.00,0.00,0.00,0.00,68.40,110.00,110.00,110.00,72.10,110.00,110.00,110.00,0.00,32.10,110.00,25.87,110.00,110.00,110.00,110.00,110.00,99.20,110.00,110.00,110.00,0.00,110.00,71.10,110.00,110.00,0.00,110.00,0.00,67.47,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.32,20.65,-50.00,32.90,26.13,19.35,18.39,
190,4,14:33:13 28/6/24,time,14:35:0 28/6/24,,,,closed,168.75,48.00,0.00,110.00,110.00,0.00,0.00,0.00,69.20,0.00,0.00,0.00,0.00,68.53,110.00,110.00,110.00,72.07,110.00,110.00,110.00,0.00,32.27,110.00,25.80,110.00,110.00,110.00,110.00,110.00,99.20,110.00,110.00,110.00,0.00,110.00,71.37,110.00,110.00,0.00,110.00,0.00,67.57,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,22.26,20.32,-50.00,32.58,26.13,19.03,19.03,
191,4,14:33:14 28/6/24,time,14:35:0 28/6/24,,,,closed,169.37,48.00,0.00,110.00,110.00,0.00,0.00,0.00,68.83,0.00,0.00,0.00,0.00,68.27,110.00,110.00,110.00,72.30,110.00,110.00,110.00,0.00,32.20,110.00,25.90,110.00,110.00,110.00,110.00,110.00,99.20,110.00,110.00,110.00,0.00,110.00,71.33,110.00,110.00,0.00,110.00,0.00,67.60,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.65,20.97,-50.00,32.90,25.48,19.03,18.71,
192,4,14:33:15 28/6/24,time,14:35:0 28/6/24,,,,closed,170.00,48.00,0.00,110.00,110.00,0.00,0.00,0.00,67.07,0.00,0.00,0.00,0.00,68.43,110.00,110.00,110.00,72.17,110.00,110.00,110.00,0.00,32.30,110.00,25.93,110.00,110.00,110.00,110.00,110.00,99.20,110.00,110.00,110.00,0.00,110.00,71.33,110.00,110.00,0.00,110.00,0.00,67.47,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.97,20.00,-50.00,33.23,25.81,19.03,18.39,
193,4,14:33:16 28/6/24,time,14:35:0 28/6/24,,,,closed,171.25,48.00,0.00,110.00,110.00,0.00,0.00,0.00,67.33,0.00,0.00,0.00,0.00,68.30,110.00,110.00,110.00,72.17,110.00,110.00,110.00,0.00,32.40,110.00,25.97,110.00,110.00,110.00,110.00,110.00,99.20,110.00,110.00,110.00,0.00,110.00,71.27,110.00,110.00,0.00,110.00,0.00,67.33,101.43,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.65,20.32,-50.00,32.90,26.13,19.68,18.39,
194,4,14:33:17 28/6/24,time,14:35:0 28/6/24,,,,closed,171.87,48.00,0.00,110.00,110.00,0.00,0.00,0.00,68.23,0.00,0.00,0.00,0.00,68.00,110.00,110.00,110.00,72.07,110.00,110.00,110.00,0.00,32.40,110.00,25.87,110.00,110.00,110.00,110.00,110.00,99.10,110.00,110.00,110.00,0.00,110.00,71.13,110.00,110.00,0.00,110.00,0.00,67.40,101.70,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.00,19.68,-50.00,33.23,25.81,19.03,18.71,
195,4,14:33:18 28/6/24,time,14:35:0 28/6/24,,,,closed,172.50,48.00,0.00,110.00,110.00,0.00,0.00,0.00,68.13,0.00,0.00,0.00,0.00,68.07,110.00,110.00,110.00,72.13,110.00,110.00,110.00,0.00,32.47,110.00,25.87,110.00,110.00,110.00,110.00,110.00,99.13,110.00,110.00,110.00,0.00,110.00,71.13,110.00,110.00,0.00,110.00,0.00,67.63,101.70,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.65,20.97,-50.00,32.90,25.48,19.03,18.71,
196,4,14:33:19 28/6/24,time,14:35:0 28/6/24,,,,closed,173.75,48.00,0.00,110.00,110.00,0.00,0.00,0.00,68.70,0.00,0.00,0.00,0.00,68.07,110.00,110.00,110.00,72.07,110.00,110.00,110.00,0.00,32.43,110.00,25.77,110.00,110.00,110.00,110.00,110.00,99.10,110.00,110.00,110.00,0.00,110.00,71.27,110.00,110.00,0.00,110.00,0.00,67.53,101.87,110.00,110.00,110.00,110.00,110.00,110.00,110.00,19.68,20.32,-50.00,32.90,25.48,19.03,18.71,
197,4,14:33:20 28/6/24,time,14:35:0 28/6/24,,,,closed,174.37,48.00,0.00,110.00,110.00,0.00,0.00,0.00,68.63,0.00,0.00,0.00,0.00,68.33,110.00,110.00,110.00,72.13,110.00,110.00,110.00,0.00,32.57,110.00,25.83,110.00,110.00,110.00,110.00,110.00,99.30,110.00,110.00,110.00,0.00,110.00,71.30,110.00,110.00,0.00,110.00,0.00,67.53,101.60,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.32,20.65,-50.00,32.90,25.48,19.03,18.39,
198,4,14:33:21 28/6/24,time,14:35:0 28/6/24,,,,closed,175.00,48.00,0.00,110.00,110.00,0.00,0.00,0.00,68.13,0.00,0.00,0.00,0.00,68.33,110.00,110.00,110.00,72.00,110.00,110.00,110.00,0.00,32.43,110.00,25.87,110.00,110.00,110.00,110.00,110.00,98.77,110.00,110.00,110.00,0.00,110.00,71.17,110.00,110.00,0.00,110.00,0.00,67.53,101.43,110.00,110.00,110.00,110.00,110.00,110.00,110.00,17.10,20.32,15.48,32.58,25.48,19.03,18.06,
199,4,14:33:22 28/6/24,time,14:35:0 28/6/24,,,,closed,176.25,48.00,0.00,110.00,110.00,0.00,0.00,0.00,68.47,0.00,0.00,0.00,0.00,68.27,110.00,110.00,110.00,72.00,110.00,110.00,110.00,0.00,32.57,110.00,25.87,110.00,110.00,110.00,110.00,110.00,99.10,110.00,110.00,110.00,0.00,110.00,71.10,110.00,110.00,0.00,110.00,0.00,67.37,101.53,110.00,110.00,110.00,110.00,110.00,110.00,110.00,20.00,20.97,-50.00,32.90,26.13,19.03,18.39,
